id,actor_id,year,energy_consumption_EJ
BP_review2022:energy-consumption:BG:1970,BG,1970,0.7536904700967744
BP_review2022:energy-consumption:BG:1971,BG,1971,0.784789197
BP_review2022:energy-consumption:BG:1972,BG,1972,0.8075457669032258
BP_review2022:energy-consumption:BG:1973,BG,1973,0.8390649365161291
BP_review2022:energy-consumption:BG:1974,BG,1974,0.8641100143763442
BP_review2022:energy-consumption:BG:1975,BG,1975,0.9551260249569893
BP_review2022:energy-consumption:BG:1976,BG,1976,1.0116139036774194
BP_review2022:energy-consumption:BG:1977,BG,1977,1.0660555995376346
BP_review2022:energy-consumption:BG:1978,BG,1978,1.103839688935484
BP_review2022:energy-consumption:BG:1979,BG,1979,1.1457134402903226
BP_review2022:energy-consumption:BG:1980,BG,1980,1.2095710613225807
BP_review2022:energy-consumption:BG:1981,BG,1981,1.1917236398172044
BP_review2022:energy-consumption:BG:1982,BG,1982,1.2208527636774196
BP_review2022:energy-consumption:BG:1983,BG,1983,1.2291395530645162
BP_review2022:energy-consumption:BG:1984,BG,1984,1.2220155174838712
BP_review2022:energy-consumption:BG:1985,BG,1985,1.2127631717741936
BP_review2022:energy-consumption:BG:1986,BG,1986,1.2370838780860216
BP_review2022:energy-consumption:BG:1987,BG,1987,1.2466608187956991
BP_review2022:energy-consumption:BG:1988,BG,1988,1.2757267285376344
BP_review2022:energy-consumption:BG:1989,BG,1989,1.2646369441505376
BP_review2022:energy-consumption:BG:1990,BG,1990,1.1679724974100576
BP_review2022:energy-consumption:BG:1991,BG,1991,0.9441952407154528
BP_review2022:energy-consumption:BG:1992,BG,1992,0.8864554632419377
BP_review2022:energy-consumption:BG:1993,BG,1993,0.9438423520087857
BP_review2022:energy-consumption:BG:1994,BG,1994,0.9087268739758823
BP_review2022:energy-consumption:BG:1995,BG,1995,0.9779768542821392
BP_review2022:energy-consumption:BG:1996,BG,1996,0.9740751525722815
BP_review2022:energy-consumption:BG:1997,BG,1997,0.9233410262237816
BP_review2022:energy-consumption:BG:1998,BG,1998,0.8859563448566413
BP_review2022:energy-consumption:BG:1999,BG,1999,0.7740018192888828
BP_review2022:energy-consumption:BG:2000,BG,2000,0.7828410619313952
BP_review2022:energy-consumption:BG:2001,BG,2001,0.808985334734023
BP_review2022:energy-consumption:BG:2002,BG,2002,0.7899273634627209
BP_review2022:energy-consumption:BG:2003,BG,2003,0.819336412555449
BP_review2022:energy-consumption:BG:2004,BG,2004,0.7933130049007355
BP_review2022:energy-consumption:BG:2005,BG,2005,0.8585951294691548
BP_review2022:energy-consumption:BG:2006,BG,2006,0.875058626165964
BP_review2022:energy-consumption:BG:2007,BG,2007,0.8470005877384433
BP_review2022:energy-consumption:BG:2008,BG,2008,0.8333283055733706
BP_review2022:energy-consumption:BG:2009,BG,2009,0.7292733053339359
BP_review2022:energy-consumption:BG:2010,BG,2010,0.7600570809867402
BP_review2022:energy-consumption:BG:2011,BG,2011,0.8075624242119536
BP_review2022:energy-consumption:BG:2012,BG,2012,0.766956718773385
BP_review2022:energy-consumption:BG:2013,BG,2013,0.7104114889863209
BP_review2022:energy-consumption:BG:2014,BG,2014,0.7587154479719372
BP_review2022:energy-consumption:BG:2015,BG,2015,0.8067092879687414
BP_review2022:energy-consumption:BG:2016,BG,2016,0.7640383001138376
BP_review2022:energy-consumption:BG:2017,BG,2017,0.7808373872085954
BP_review2022:energy-consumption:BG:2018,BG,2018,0.7834470734238714
BP_review2022:energy-consumption:BG:2019,BG,2019,0.7564532767918059
BP_review2022:energy-consumption:BG:2020,BG,2020,0.6978657093825209
BP_review2022:energy-consumption:BG:2021,BG,2021,0.7834164821506432
BP_review2022:energy-consumption:BR:1965,BR,1965,0.9859306618332883
BP_review2022:energy-consumption:BR:1966,BR,1966,1.0756085173619898
BP_review2022:energy-consumption:BR:1967,BR,1967,1.114484755479332
BP_review2022:energy-consumption:BR:1968,BR,1968,1.2725496985918328
BP_review2022:energy-consumption:BR:1969,BR,1969,1.3889231616276505
BP_review2022:energy-consumption:BR:1970,BR,1970,1.6122625912560276
BP_review2022:energy-consumption:BR:1971,BR,1971,1.7630744059244474
BP_review2022:energy-consumption:BR:1972,BR,1972,2.0316462438305973
BP_review2022:energy-consumption:BR:1973,BR,1973,2.420470674677405
BP_review2022:energy-consumption:BR:1974,BR,1974,2.6456853882808313
BP_review2022:energy-consumption:BR:1975,BR,1975,2.7971766141780274
BP_review2022:energy-consumption:BR:1976,BR,1976,3.074065508128693
BP_review2022:energy-consumption:BR:1977,BR,1977,3.2885649146748746
BP_review2022:energy-consumption:BR:1978,BR,1978,3.624298593065247
BP_review2022:energy-consumption:BR:1979,BR,1979,3.9277251060990555
BP_review2022:energy-consumption:BR:1980,BR,1980,4.013769938575289
BP_review2022:energy-consumption:BR:1981,BR,1981,3.916471534548018
BP_review2022:energy-consumption:BR:1982,BR,1982,4.11354745505915
BP_review2022:energy-consumption:BR:1983,BR,1983,4.200928110305618
BP_review2022:energy-consumption:BR:1984,BR,1984,4.512714952253505
BP_review2022:energy-consumption:BR:1985,BR,1985,4.806339389074189
BP_review2022:energy-consumption:BR:1986,BR,1986,5.118880758198131
BP_review2022:energy-consumption:BR:1987,BR,1987,5.271005844888663
BP_review2022:energy-consumption:BR:1988,BR,1988,5.47581991063395
BP_review2022:energy-consumption:BR:1989,BR,1989,5.587308493186648
BP_review2022:energy-consumption:BR:1990,BR,1990,5.499505979677178
BP_review2022:energy-consumption:BR:1991,BR,1991,5.712490223022357
BP_review2022:energy-consumption:BR:1992,BR,1992,5.977900077943886
BP_review2022:energy-consumption:BR:1993,BR,1993,6.245300253114889
BP_review2022:energy-consumption:BR:1994,BR,1994,6.56044600178579
BP_review2022:energy-consumption:BR:1995,BR,1995,6.888492981424077
BP_review2022:energy-consumption:BR:1996,BR,1996,7.273275064019012
BP_review2022:energy-consumption:BR:1997,BR,1997,7.68878395965508
BP_review2022:energy-consumption:BR:1998,BR,1998,7.970753720076896
BP_review2022:energy-consumption:BR:1999,BR,1999,8.112268585808206
BP_review2022:energy-consumption:BR:2000,BR,2000,8.257129266160723
BP_review2022:energy-consumption:BR:2001,BR,2001,8.067244610566876
BP_review2022:energy-consumption:BR:2002,BR,2002,8.27128783196448
BP_review2022:energy-consumption:BR:2003,BR,2003,8.425431720041013
BP_review2022:energy-consumption:BR:2004,BR,2004,8.82893499947639
BP_review2022:energy-consumption:BR:2005,BR,2005,9.082535805200333
BP_review2022:energy-consumption:BR:2006,BR,2006,9.315534388311619
BP_review2022:energy-consumption:BR:2007,BR,2007,9.887404495134374
BP_review2022:energy-consumption:BR:2008,BR,2008,10.302524667470918
BP_review2022:energy-consumption:BR:2009,BR,2009,10.243206929392477
BP_review2022:energy-consumption:BR:2010,BR,2010,11.283356857835917
BP_review2022:energy-consumption:BR:2011,BR,2011,11.796524011771012
BP_review2022:energy-consumption:BR:2012,BR,2012,12.021459884076382
BP_review2022:energy-consumption:BR:2013,BR,2013,12.437039922734186
BP_review2022:energy-consumption:BR:2014,BR,2014,12.729599915933568
BP_review2022:energy-consumption:BR:2015,BR,2015,12.39721813637627
BP_review2022:energy-consumption:BR:2016,BR,2016,12.121817310205845
BP_review2022:energy-consumption:BR:2017,BR,2017,12.254150390891251
BP_review2022:energy-consumption:BR:2018,BR,2018,12.302587637193135
BP_review2022:energy-consumption:BR:2019,BR,2019,12.555418558418138
BP_review2022:energy-consumption:BR:2020,BR,2020,12.000910520532397
BP_review2022:energy-consumption:BR:2021,BR,2021,12.565610327022053
BP_review2022:energy-consumption:BY:1965,BY,1965,0.0
BP_review2022:energy-consumption:BY:1966,BY,1966,0.0
BP_review2022:energy-consumption:BY:1967,BY,1967,0.0
BP_review2022:energy-consumption:BY:1968,BY,1968,0.0
BP_review2022:energy-consumption:BY:1969,BY,1969,0.0
BP_review2022:energy-consumption:BY:1970,BY,1970,0.0
BP_review2022:energy-consumption:BY:1971,BY,1971,0.0
BP_review2022:energy-consumption:BY:1972,BY,1972,0.0
BP_review2022:energy-consumption:BY:1973,BY,1973,0.0
BP_review2022:energy-consumption:BY:1974,BY,1974,0.0
BP_review2022:energy-consumption:BY:1975,BY,1975,0.0
BP_review2022:energy-consumption:BY:1976,BY,1976,0.0
BP_review2022:energy-consumption:BY:1977,BY,1977,0.0
BP_review2022:energy-consumption:BY:1978,BY,1978,0.0
BP_review2022:energy-consumption:BY:1979,BY,1979,0.0
BP_review2022:energy-consumption:BY:1980,BY,1980,0.0
BP_review2022:energy-consumption:BY:1981,BY,1981,0.0
BP_review2022:energy-consumption:BY:1982,BY,1982,0.0
BP_review2022:energy-consumption:BY:1983,BY,1983,0.0
BP_review2022:energy-consumption:BY:1984,BY,1984,0.0
BP_review2022:energy-consumption:BY:1985,BY,1985,1.4689573494347283
BP_review2022:energy-consumption:BY:1986,BY,1986,1.677018102045333
BP_review2022:energy-consumption:BY:1987,BY,1987,1.7014297144778543
BP_review2022:energy-consumption:BY:1988,BY,1988,1.7258578897444588
BP_review2022:energy-consumption:BY:1989,BY,1989,1.6691783622417349
BP_review2022:energy-consumption:BY:1990,BY,1990,1.6775009852657146
BP_review2022:energy-consumption:BY:1991,BY,1991,1.6736623415292842
BP_review2022:energy-consumption:BY:1992,BY,1992,1.4513605006019
BP_review2022:energy-consumption:BY:1993,BY,1993,1.2136038829188525
BP_review2022:energy-consumption:BY:1994,BY,1994,1.0145287217201266
BP_review2022:energy-consumption:BY:1995,BY,1995,0.9025419147536293
BP_review2022:energy-consumption:BY:1996,BY,1996,0.9256974555794062
BP_review2022:energy-consumption:BY:1997,BY,1997,0.9363638559153799
BP_review2022:energy-consumption:BY:1998,BY,1998,0.9156626824870937
BP_review2022:energy-consumption:BY:1999,BY,1999,0.8906999087222665
BP_review2022:energy-consumption:BY:2000,BY,2000,0.9182169745838543
BP_review2022:energy-consumption:BY:2001,BY,2001,0.8926563705706813
BP_review2022:energy-consumption:BY:2002,BY,2002,0.9234942130089352
BP_review2022:energy-consumption:BY:2003,BY,2003,0.9165110551808215
BP_review2022:energy-consumption:BY:2004,BY,2004,1.0262903106697923
BP_review2022:energy-consumption:BY:2005,BY,2005,1.0229411327961613
BP_review2022:energy-consumption:BY:2006,BY,2006,1.0877273717680005
BP_review2022:energy-consumption:BY:2007,BY,2007,1.061186007546459
BP_review2022:energy-consumption:BY:2008,BY,2008,1.0751758259340547
BP_review2022:energy-consumption:BY:2009,BY,2009,1.0172251628730038
BP_review2022:energy-consumption:BY:2010,BY,2010,1.1024941141932703
BP_review2022:energy-consumption:BY:2011,BY,2011,1.0826383734511285
BP_review2022:energy-consumption:BY:2012,BY,2012,1.1710710419138495
BP_review2022:energy-consumption:BY:2013,BY,2013,1.0613611617251972
BP_review2022:energy-consumption:BY:2014,BY,2014,1.061798290803516
BP_review2022:energy-consumption:BY:2015,BY,2015,0.9613088434778178
BP_review2022:energy-consumption:BY:2016,BY,2016,0.9822309246302925
BP_review2022:energy-consumption:BY:2017,BY,2017,1.000327601937482
BP_review2022:energy-consumption:BY:2018,BY,2018,1.1061096890118693
BP_review2022:energy-consumption:BY:2019,BY,2019,1.1117750886226065
BP_review2022:energy-consumption:BY:2020,BY,2020,1.0324178429379356
BP_review2022:energy-consumption:BY:2021,BY,2021,1.1058786325756955
BP_review2022:energy-consumption:CA:1965,CA,1965,5.000530381333333
BP_review2022:energy-consumption:CA:1966,CA,1966,5.3236480112795705
BP_review2022:energy-consumption:CA:1967,CA,1967,5.566649453870968
BP_review2022:energy-consumption:CA:1968,CA,1968,5.924124628096774
BP_review2022:energy-consumption:CA:1969,CA,1969,6.283252219892473
BP_review2022:energy-consumption:CA:1970,CA,1970,6.72682799272043
BP_review2022:energy-consumption:CA:1971,CA,1971,6.937723616795699
BP_review2022:energy-consumption:CA:1972,CA,1972,7.467378746301076
BP_review2022:energy-consumption:CA:1973,CA,1973,8.10915641037736
BP_review2022:energy-consumption:CA:1974,CA,1974,8.364237191161912
BP_review2022:energy-consumption:CA:1975,CA,1975,8.240174623699572
BP_review2022:energy-consumption:CA:1976,CA,1976,8.62916013160135
BP_review2022:energy-consumption:CA:1977,CA,1977,9.127952997907904
BP_review2022:energy-consumption:CA:1978,CA,1978,9.303178529904946
BP_review2022:energy-consumption:CA:1979,CA,1979,9.576737737789083
BP_review2022:energy-consumption:CA:1980,CA,1980,9.762096574768112
BP_review2022:energy-consumption:CA:1981,CA,1981,9.70477241349203
BP_review2022:energy-consumption:CA:1982,CA,1982,9.41266025701516
BP_review2022:energy-consumption:CA:1983,CA,1983,9.361098140201221
BP_review2022:energy-consumption:CA:1984,CA,1984,9.958185237688522
BP_review2022:energy-consumption:CA:1985,CA,1985,10.28619014096649
BP_review2022:energy-consumption:CA:1986,CA,1986,10.385726623376202
BP_review2022:energy-consumption:CA:1987,CA,1987,10.719407910304719
BP_review2022:energy-consumption:CA:1988,CA,1988,11.148645275773807
BP_review2022:energy-consumption:CA:1989,CA,1989,11.258611762540898
BP_review2022:energy-consumption:CA:1990,CA,1990,10.830895093467712
BP_review2022:energy-consumption:CA:1991,CA,1991,10.874980103429682
BP_review2022:energy-consumption:CA:1992,CA,1992,11.166210849073977
BP_review2022:energy-consumption:CA:1993,CA,1993,11.448024088215345
BP_review2022:energy-consumption:CA:1994,CA,1994,11.884160765552759
BP_review2022:energy-consumption:CA:1995,CA,1995,12.17479312476042
BP_review2022:energy-consumption:CA:1996,CA,1996,12.506529448099998
BP_review2022:energy-consumption:CA:1997,CA,1997,12.568483074396212
BP_review2022:energy-consumption:CA:1998,CA,1998,12.388209585810426
BP_review2022:energy-consumption:CA:1999,CA,1999,12.783272571896564
BP_review2022:energy-consumption:CA:2000,CA,2000,13.130962350882776
BP_review2022:energy-consumption:CA:2001,CA,2001,12.859552476918882
BP_review2022:energy-consumption:CA:2002,CA,2002,13.296214273243894
BP_review2022:energy-consumption:CA:2003,CA,2003,13.359676187467093
BP_review2022:energy-consumption:CA:2004,CA,2004,13.565043242043446
BP_review2022:energy-consumption:CA:2005,CA,2005,13.655720983362844
BP_review2022:energy-consumption:CA:2006,CA,2006,13.579858473799888
BP_review2022:energy-consumption:CA:2007,CA,2007,14.097465344067835
BP_review2022:energy-consumption:CA:2008,CA,2008,13.929853129653502
BP_review2022:energy-consumption:CA:2009,CA,2009,13.384298060129826
BP_review2022:energy-consumption:CA:2010,CA,2010,13.517971209525555
BP_review2022:energy-consumption:CA:2011,CA,2011,14.029156526578287
BP_review2022:energy-consumption:CA:2012,CA,2012,14.074088626116623
BP_review2022:energy-consumption:CA:2013,CA,2013,14.415887196909644
BP_review2022:energy-consumption:CA:2014,CA,2014,14.453891714033544
BP_review2022:energy-consumption:CA:2015,CA,2015,14.547333330659715
BP_review2022:energy-consumption:CA:2016,CA,2016,14.347036354810555
BP_review2022:energy-consumption:CA:2017,CA,2017,14.579991895176818
BP_review2022:energy-consumption:CA:2018,CA,2018,14.702472217924779
BP_review2022:energy-consumption:CA:2019,CA,2019,14.63040358457585
BP_review2022:energy-consumption:CA:2020,CA,2020,13.822442798286048
BP_review2022:energy-consumption:CA:2021,CA,2021,13.936161236550182
BP_review2022:energy-consumption:CH:1965,CH,1965,0.6568859025483871
BP_review2022:energy-consumption:CH:1966,CH,1966,0.7059750666451613
BP_review2022:energy-consumption:CH:1967,CH,1967,0.7539971865483872
BP_review2022:energy-consumption:CH:1968,CH,1968,0.7919531005483871
BP_review2022:energy-consumption:CH:1969,CH,1969,0.8192461511827956
BP_review2022:energy-consumption:CH:1970,CH,1970,0.8966364460107527
BP_review2022:energy-consumption:CH:1971,CH,1971,0.9175087295268818
BP_review2022:energy-consumption:CH:1972,CH,1972,0.9038211758387098
BP_review2022:energy-consumption:CH:1973,CH,1973,0.9995436406666668
BP_review2022:energy-consumption:CH:1974,CH,1974,0.9555405550430109
BP_review2022:energy-consumption:CH:1975,CH,1975,0.9919429928709679
BP_review2022:energy-consumption:CH:1976,CH,1976,0.9472936348924733
BP_review2022:energy-consumption:CH:1977,CH,1977,1.0526183823978497
BP_review2022:energy-consumption:CH:1978,CH,1978,1.0367624875698924
BP_review2022:energy-consumption:CH:1979,CH,1979,1.0331629385483874
BP_review2022:energy-consumption:CH:1980,CH,1980,1.1060155630000001
BP_review2022:energy-consumption:CH:1981,CH,1981,1.1049831490967743
BP_review2022:energy-consumption:CH:1982,CH,1982,1.082671199247312
BP_review2022:energy-consumption:CH:1983,CH,1983,1.1259185477849465
BP_review2022:energy-consumption:CH:1984,CH,1984,1.090894077591398
BP_review2022:energy-consumption:CH:1985,CH,1985,1.1655957488064514
BP_review2022:energy-consumption:CH:1986,CH,1986,1.223508293591398
BP_review2022:energy-consumption:CH:1987,CH,1987,1.2163000969892475
BP_review2022:energy-consumption:CH:1988,CH,1988,1.2255754460537633
BP_review2022:energy-consumption:CH:1989,CH,1989,1.1453864238924731
BP_review2022:energy-consumption:CH:1990,CH,1990,1.1938513829892474
BP_review2022:energy-consumption:CH:1991,CH,1991,1.2260599084946238
BP_review2022:energy-consumption:CH:1992,CH,1992,1.245798476172043
BP_review2022:energy-consumption:CH:1993,CH,1993,1.2437063068494623
BP_review2022:energy-consumption:CH:1994,CH,1994,1.3067120621827961
BP_review2022:energy-consumption:CH:1995,CH,1995,1.2383832075913979
BP_review2022:energy-consumption:CH:1996,CH,1996,1.1962475631505376
BP_review2022:energy-consumption:CH:1997,CH,1997,1.2791384681720435
BP_review2022:energy-consumption:CH:1998,CH,1998,1.2863722034946237
BP_review2022:energy-consumption:CH:1999,CH,1999,1.344333282247312
BP_review2022:energy-consumption:CH:2000,CH,2000,1.3116105755591398
BP_review2022:energy-consumption:CH:2001,CH,2001,1.4008556182325096
BP_review2022:energy-consumption:CH:2002,CH,2002,1.3040797585785637
BP_review2022:energy-consumption:CH:2003,CH,2003,1.2900933208188585
BP_review2022:energy-consumption:CH:2004,CH,2004,1.271375287469283
BP_review2022:energy-consumption:CH:2005,CH,2005,1.2196218393446718
BP_review2022:energy-consumption:CH:2006,CH,2006,1.26913484217827
BP_review2022:energy-consumption:CH:2007,CH,2007,1.2549377763375358
BP_review2022:energy-consumption:CH:2008,CH,2008,1.2966811705520178
BP_review2022:energy-consumption:CH:2009,CH,2009,1.292964417182419
BP_review2022:energy-consumption:CH:2010,CH,2010,1.2592091173093982
BP_review2022:energy-consumption:CH:2011,CH,2011,1.1953227544355336
BP_review2022:energy-consumption:CH:2012,CH,2012,1.2633482880135058
BP_review2022:energy-consumption:CH:2013,CH,2013,1.2961653933835424
